row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
129,1467,93274,true,58,6,5.577,0.012,0,season_refresh,stage_2_redecide,cursor_0,micro,5.11,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.159,0.848,0.951,29.078,0,0.094,32,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.69,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.31,0.034,3.912,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.221,0.744,2.458,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
130,1468,93360,true,58,45,44.963,0.014,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.479,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.193,0.697,0.713,29.443,0,0.091,31,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,9.406,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.31,0.034,3.912,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,4.948,0.744,3.903,0.268,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,7.527,3.388,3.866,0.252,2400,0,1,0,0,0,0.022,0.014,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
131,1469,93392,true,58,16,16.568,0.015,0,season_refresh,stage_4_veg_feedback,cursor_0,micro,16.124,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.193,0.697,0.713,29.443,0,0.091,31,2400,false,done,1,1,1,full,0,0,1,0.4635,0.1797,0.252,0.0318,0,0.1797,0.1797,0.252,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.546,12,false,false,false,0,0,0,0.419,0.019,0,0.004,0.012,0.477,0.023,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,9.406,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,4.31,0.034,3.912,0.345,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,4.948,0.744,3.903,0.268,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,7.527,3.388,3.866,0.252,2400,0,1,0,0,0,0.022,0.014,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
132,1470,93464,false,58,47,45.482,1.138,0.211,refresh_climate_daily,sea_ice,cursor_4,data_core,28.866,47.335,66.63,0,1.725,1,,0,0,policy_gated,2.731,1,,30.494,6,,1.597,3,,8.051,1,,0.179,0.559,0.595,28.825,0,0.104,31,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.967,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.65,0.03,3.308,0.298,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.231,0.74,2.473,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
133,1471,93478,true,58,2,2.104,0.011,0.001,season_refresh,stage_6_mangrove,cursor_0,stage,1.66,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.179,0.559,0.595,28.825,0,0.104,31,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,cover,skipped_no_dirty,1.289,0,0,1.23,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.967,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.65,0.03,3.308,0.298,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.231,0.74,2.473,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
134,1472,93560,true,58,45,44.957,0.017,0,refresh_climate_daily,sea_ice,cursor_4,data_core,28.872,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.212,0.608,0.656,28.832,0,0.098,30,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,cover,skipped_no_dirty,1.013,0,0,0.969,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,9.643,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.65,0.03,3.308,0.298,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.055,0.74,4.003,0.277,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,7.665,3.434,3.91,0.293,2400,0,1,0,0,0,0.028,0.018,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
135,1473,93569,true,58,3,2.372,0.011,0.001,season_refresh,stage_8_swamp,cursor_0,stage,1.896,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.212,0.608,0.656,28.832,0,0.098,30,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,cover,skipped_no_dirty,1.013,0,0,0.969,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,9.643,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.65,0.03,3.308,0.298,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.055,0.74,4.003,0.277,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,7.665,3.434,3.91,0.293,2400,0,1,0,0,0,0.028,0.018,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
136,1474,93656,true,58,42,41.915,0.015,0,refresh_climate_daily,sea_ice,cursor_4,data_core,28.739,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.146,0.618,0.571,28.706,0,0.097,30,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,cover,skipped_no_dirty,1.013,0,0,0.969,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.576,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.515,0.03,3.158,0.3,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.004,0.717,2.268,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
137,1475,93666,true,58,1,0.449,0.006,0,season_refresh,stage_10_atlas_queue,cursor_0,stage,0.029,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.146,0.618,0.571,28.706,0,0.097,30,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,cover,skipped_no_dirty,1.013,0,0,0.969,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.576,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.515,0.03,3.158,0.3,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.004,0.717,2.268,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
138,1476,93775,true,58,60,59.986,0.018,0,refresh_climate_daily,sea_ice,cursor_4,data_core,32.083,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.196,0.779,0.882,32.047,0,0.096,34,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,biome,cached_full_update,10.056,802,184135,8.712,0.007,1.302,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.111,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.515,0.03,3.158,0.3,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,4.768,0.717,3.744,0.273,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.172,3.481,4.279,0.383,2400,0,1,0,0,0,0.029,0.019,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
139,1477,93783,true,58,1,0.423,0.005,0.001,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.196,0.779,0.882,32.047,0,0.096,34,2400,false,done,1,1,1,full,0,0,1,0.383,0.1189,0.235,0.0291,0,0.1189,0.1189,0.235,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.522,12,false,false,false,0,0,0,0.384,0.019,0,0.004,0.011,0.44,0.022,biome,cached_full_update,10.056,802,184135,8.712,0.007,1.302,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.111,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.515,0.03,3.158,0.3,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,4.768,0.717,3.744,0.273,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.172,3.481,4.279,0.383,2400,0,1,0,0,0,0.029,0.019,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
140,1478,93858,false,58,43,41.933,1.018,0.199,refresh_climate_daily,sea_ice,cursor_4,data_core,28.906,47.335,66.63,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,30.843,6,,2.734,3,,7.896,1,,0.194,0.767,0.692,28.871,0,0.09,30,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,biome,cached_full_update,10.056,802,184135,8.712,0.007,1.302,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.801,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.474,0.034,3.134,0.29,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.235,0.766,2.448,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
141,1479,93866,true,58,0,0.398,0.005,0.001,,,,,0,47.335,66.63,0,,,,,,,,,,,,,,,,,,,0.194,0.767,0.692,28.871,0,0.09,30,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,biome,cached_full_update,10.056,802,184135,8.712,0.007,1.302,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.801,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.474,0.034,3.134,0.29,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.235,0.766,2.448,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
142,1480,93959,true,58,44,44.081,0.017,0,refresh_climate_daily,sea_ice,cursor_4,data_core,30.106,47.217,66.63,0,,,,,,,,,,,,,,,,,,,0.206,0.65,0.647,30.064,0,0.116,32,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,cover,skipped_no_dirty,1.307,0,0,1.246,0,0,true,false,false,true,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.185,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.474,0.034,3.134,0.29,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.156,0.766,3.991,0.361,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.076,3.5,4.17,0.377,2400,0,1,0,0,0,0.042,0.031,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
143,1481,93966,true,58,0,0.405,0.005,0.001,,,,,0,47.217,66.63,0,,,,,,,,,,,,,,,,,,,0.206,0.65,0.647,30.064,0,0.116,32,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,cover,skipped_no_dirty,1.307,0,0,1.246,0,0,true,false,false,true,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,10.185,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.474,0.034,3.134,0.29,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.156,0.766,3.991,0.361,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,8.076,3.5,4.17,0.377,2400,0,1,0,0,0,0.042,0.031,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
144,1482,94058,true,58,43,43.081,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.494,47.182,66.63,0,,,,,,,,,,,,,,,,,,,0.21,0.748,0.695,29.457,0,0.093,31,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,vegetation,cached_full_update,3.087,56,12809,1.76,0.006,1.258,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.951,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.692,0.03,3.314,0.333,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.147,0.737,2.391,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
145,1483,94065,true,60,1,0.404,0.005,0,,,,,0,47.182,66.63,0,,,,,,,,,,,,,,,,,,,0.21,0.748,0.695,29.457,0,0.093,31,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,vegetation,cached_full_update,3.087,56,12809,1.76,0.006,1.258,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,7.951,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.692,0.03,3.314,0.333,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.147,0.737,2.391,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
146,1484,94159,true,60,44,44.474,0.016,0,refresh_climate_daily,sea_ice,cursor_4,data_core,29.26,46.682,66.63,0,,,,,,,,,,,,,,,,,,,0.198,0.771,0.735,29.216,0,0.115,31,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,vegetation,cached_full_update,3.087,56,12809,1.76,0.006,1.258,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,12.587,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.692,0.03,3.314,0.333,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.92,0.737,4.619,0.524,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,9.635,5.046,4.242,0.317,2400,0,1,0,0,0,0.03,0.019,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
147,1485,94166,true,60,0,0.421,0.006,0,,,,,0,46.682,66.63,0,,,,,,,,,,,,,,,,,,,0.198,0.771,0.735,29.216,0,0.115,31,2400,false,done,1,1,1,full,0,0,1,0.3785,0.117,0.226,0.0355,0,0.117,0.117,0.226,0.003,0.001,0,0.001,0,0,0,0.0043,0.0241,0,0,0.0186,2.656,12,true,true,true,0,0,0,0.762,0.939,0,0.004,0.008,1.737,0.024,vegetation,cached_full_update,3.087,56,12809,1.76,0.006,1.258,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,12.587,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.692,0.03,3.314,0.333,2400,2400,0,1,0,0,dirty_mask,cpp,,2400,5.92,0.737,4.619,0.524,2400,2400,0,2,0,0,dirty_plus_decay,cpp,,2400,9.635,5.046,4.242,0.317,2400,0,1,0,0,0,0.03,0.019,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
148,1486,94265,false,60,50,48.801,1.099,0.213,refresh_climate_daily,sea_ice,cursor_4,data_core,36.6,47.217,66.63,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,38.792,6,,1.382,3,,8.154,1,,0.21,0.88,0.745,36.553,0,0.128,38,2400,false,done,1,1,1,full,0,0,1,0.373,0.1218,0.223,0.0282,0,0.1218,0.1218,0.223,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.308,12,false,false,false,0,0,0,0.353,0.018,0,0.004,0.013,0.41,0.022,vegetation,cached_full_update,3.087,56,12809,1.76,0.006,1.258,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,8.074,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,4096,800,2400,3.661,0.032,3.306,0.308,2400,2400,0,1,0,0,dirty_mask,cpp,,1696,3.293,0.826,2.449,0,1696,2400,0,1,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
