row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason
42,109,22987,true,61,0,0.274,0.005,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.243,1.112,0.834,4.583,0,0.051,7,2400,false,done,1,1,1,full,0.3721,0.1455,0.202,0.0246,0,0.1455,0.1455,0.202,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.128,12,false,false,false,0,0,0,0.349,0.019,0,0.003,0.007,0.407,0.029,cover,skipped_no_dirty,1.787,0,0,1.748,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
43,110,23086,true,55,57,57.42,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,50.178,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.233,0.982,0.815,4.59,0,0.051,7,2400,false,done,1,1,1,full,0.3721,0.1455,0.202,0.0246,0,0.1455,0.1455,0.202,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.128,12,false,false,false,0,0,0,0.349,0.019,0,0.003,0.007,0.407,0.029,cover,skipped_no_dirty,1.787,0,0,1.748,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
44,111,23091,true,55,0,0.306,0.006,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.233,0.982,0.815,4.59,0,0.051,7,2400,false,done,1,1,1,full,0.3721,0.1455,0.202,0.0246,0,0.1455,0.1455,0.202,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.128,12,false,false,false,0,0,0,0.349,0.019,0,0.003,0.007,0.407,0.029,cover,skipped_no_dirty,1.787,0,0,1.748,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
45,112,23190,false,55,44,41.663,1.512,0.207,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.613,62.472,295.037,0,0.325,1,,0,0,policy_gated,0,0,policy_gated,7.151,6,,1.228,3,,32.622,1,,0.177,1.083,0.856,4.753,0,0.051,7,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.787,0,0,1.748,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
46,113,23197,true,55,0,0.365,0.005,0,season_refresh,rain_shadow,cursor_0,micro,0.115,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.177,1.083,0.856,4.753,0,0.051,7,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.787,0,0,1.748,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
47,114,23289,true,55,59,59.761,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,44.491,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.235,0.689,0.868,4.162,0,0.052,7,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
48,115,23296,true,55,2,2.122,0.005,0.001,season_refresh,stage_3_river,cursor_0,micro,1.824,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.235,0.689,0.868,4.162,0,0.052,7,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
49,116,23416,true,55,70,69.699,0.02,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,48.719,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.239,0.746,0.824,4.098,0,0.049,6,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
50,117,23421,true,55,2,1.81,0.004,0,season_refresh,stage_5_shrubland,cursor_0,stage,1.557,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.239,0.746,0.824,4.098,0,0.049,6,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
51,118,23474,true,55,41,40.506,0.008,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.402,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.233,0.668,0.776,4.081,0,0.046,6,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
52,119,23482,true,55,3,2.938,0.005,0,season_refresh,stage_7_glacier,cursor_0,stage,2.723,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.233,0.668,0.776,4.081,0,0.046,6,2400,false,done,1,1,1,full,0.3844,0.1463,0.212,0.0261,0,0.1463,0.1463,0.212,0.004,0.002,0,0.001,0,0,0,0,0,0,0,0,1.152,12,false,false,false,0,0,0,0.356,0.021,0,0.003,0.008,0.417,0.029,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
53,120,23603,false,55,57,54.807,1.497,0.214,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.503,62.472,295.037,0,2.385,1,,0,0,policy_gated,0.373,1,,6.65,6,,1.25,3,,43.519,1,,0.231,0.682,0.854,4.628,0,0.046,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
54,121,23629,true,55,5,5.281,0.008,0,season_refresh,stage_9_sync,cursor_0,stage,4.956,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.231,0.682,0.854,4.628,0,0.046,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,cover,skipped_no_dirty,1.337,0,0,1.301,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
55,122,23727,true,55,90,89.425,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,50.472,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.238,0.935,0.864,4.34,0,0.059,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
56,123,23731,true,55,1,0.392,0.004,0,season_refresh,stage_11_feedback,cursor_0,stage,0.131,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.238,0.935,0.864,4.34,0,0.059,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
57,124,23777,true,55,41,41.349,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.43,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.246,1.045,0.885,4.222,0,0.046,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
58,125,23787,true,55,0,0.282,0.005,0.001,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.246,1.045,0.885,4.222,0,0.046,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
59,126,23897,true,55,50,50.534,0.011,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.105,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.19,1.089,0.837,4.492,0,0.05,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
60,127,23901,true,55,0,0.237,0.005,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.19,1.089,0.837,4.492,0,0.05,7,2400,false,done,1,1,1,full,0.4255,0.145,0.255,0.0255,0,0.145,0.145,0.255,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.154,12,false,false,false,0,0,0,0.385,0.02,0,0.004,0.007,0.465,0.049,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
61,128,24015,false,55,68,66.879,1.414,0.215,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,47.798,63.067,295.037,0,0,0,policy_gated,0,0,policy_gated,6.078,1,,6.912,6,,5.651,3,,47.813,1,,0.189,1.067,0.876,4.523,0,0.045,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
62,129,24022,true,55,0,0.253,0.006,0,,,,,0,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.189,1.067,0.876,4.523,0,0.045,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,biome,cached_full_update,27.898,1745,401225,26.166,0.005,1.686,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
63,130,24077,true,49,42,41.25,0.014,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.621,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.256,0.785,0.86,4.238,0,0.047,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
64,131,24083,true,49,0,0.247,0.005,0,,,,,0,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.256,0.785,0.86,4.238,0,0.047,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
65,132,24198,true,49,51,50.711,0.014,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.484,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.243,1.175,0.854,4.322,0,0.049,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
66,133,24201,true,49,0,0.223,0.004,0,,,,,0,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.243,1.175,0.854,4.322,0,0.049,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
67,134,24303,true,49,56,56.232,0.012,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,48.983,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.229,0.951,0.824,4.659,0,0.048,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
68,135,24307,true,49,1,0.255,0.004,0.001,,,,,0,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.229,0.951,0.824,4.659,0,0.048,7,2400,false,done,1,1,1,full,0.5342,0.2388,0.263,0.0324,0,0.2388,0.2388,0.263,0.003,0.001,0.001,0,0,0,0,0.0045,0.0243,0,0,0.0366,5.563,12,true,true,true,0,0,0,0.767,3.966,0,0.004,0.008,4.777,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
69,136,24388,false,49,41,40.206,1.241,0.202,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.179,63.067,295.037,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,6.464,6,,1.225,3,,32.187,1,,0.251,0.968,0.815,4.172,0,0.048,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
70,137,24394,true,49,0,0.225,0.004,0,,,,,0,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.251,0.968,0.815,4.172,0,0.048,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.821,0,0,1.781,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
71,138,24499,true,49,52,51.567,0.012,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.143,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.256,0.698,0.839,4.183,0,0.047,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
72,139,24502,true,49,1,0.221,0.003,0,,,,,0,63.067,295.037,0,,,,,,,,,,,,,,,,,,,0.256,0.698,0.839,4.183,0,0.047,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
73,140,24601,true,49,54,54.637,0.01,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,48.244,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.261,0.791,0.754,3.989,0,0.045,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
74,141,24604,true,49,0,0.23,0.004,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.261,0.791,0.754,3.989,0,0.045,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
75,142,24686,true,49,39,39.14,0.01,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,32.444,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.245,0.787,0.879,4.173,0,0.049,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
76,143,24689,true,49,0,0.228,0.004,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.245,0.787,0.879,4.173,0,0.049,6,2400,false,done,1,1,1,full,0.3994,0.1498,0.222,0.0276,0,0.1498,0.1498,0.222,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.149,12,false,false,false,0,0,0,0.363,0.02,0,0.003,0.007,0.425,0.032,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
77,144,24785,false,49,55,52.544,1.578,0.222,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.586,62.472,295.037,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,7.338,6,,1.27,3,,43.602,1,,0.226,0.979,0.817,5.058,0,0.049,8,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
78,145,24792,true,49,0,0.312,0.006,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.226,0.979,0.817,5.058,0,0.049,8,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.792,0,0,1.754,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
79,146,24905,true,49,58,58.078,0.013,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,49.076,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.228,0.705,0.848,4.901,0,0.05,7,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.638,0,0,1.6,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
80,147,24909,true,49,1,0.258,0.004,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.228,0.705,0.848,4.901,0,0.05,7,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.638,0,0,1.6,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
81,148,24971,true,49,40,40.379,0.008,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,33.267,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.222,0.805,0.818,4.719,0,0.047,6,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.638,0,0,1.6,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
82,149,24976,true,49,0,0.222,0.004,0,,,,,0,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.222,0.805,0.818,4.719,0,0.047,6,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.638,0,0,1.6,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
83,150,25099,true,60,52,51.521,0.012,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,43.291,62.472,295.037,0,,,,,,,,,,,,,,,,,,,0.232,1.033,0.85,4.845,0,0.047,7,2400,false,done,1,1,1,full,0.4145,0.1491,0.238,0.0274,0,0.1491,0.1491,0.238,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.19,12,false,false,false,0,0,0,0.383,0.038,0,0.003,0.007,0.459,0.028,cover,skipped_no_dirty,1.638,0,0,1.6,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived
