row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_climate_pa_pushed_cells,bd_climate_pa_total_cells,bd_climate_pa_push_ratio,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
215,397,32553,true,57,1,0.466,0.007,0,,,,,0,28.004,36.027,0,,,,,,,,,,,,,,,,,,,0.16,0.886,0.939,4.214,0,0.09,7,2400,false,done,1,1,1,full,0,0,1,0.5294,0.1754,0.311,0.043,0,0.1754,0.1754,0.311,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.158,12,false,false,false,0,0,0,0.533,0.031,0,0.005,0.022,0.624,0.033,cover,skipped_no_dirty,1.338,0,0,1.286,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,14.653,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,6.62,0.06,6.025,0.472,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.778,0.926,5.812,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
216,398,32640,true,57,34,34.065,0.019,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,17.077,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.243,1.244,1.12,5.528,0,0.17,9,2400,false,done,1,1,1,full,0,0,1,0.5294,0.1754,0.311,0.043,0,0.1754,0.1754,0.311,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.158,12,false,false,false,0,0,0,0.533,0.031,0,0.005,0.022,0.624,0.033,cover,skipped_no_dirty,1.338,0,0,1.286,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.968,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,6.62,0.06,6.025,0.472,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,11.022,0.926,9.508,0.481,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,12.524,3.634,8.278,0.533,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.03,0.02,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
217,399,32653,true,57,1,0.75,0.008,0,season_refresh,stage_0_moisture,cursor_0,stage,0.279,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.243,1.244,1.12,5.528,0,0.17,9,2400,false,done,1,1,1,full,0,0,1,0.5294,0.1754,0.311,0.043,0,0.1754,0.1754,0.311,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,2.158,12,false,false,false,0,0,0,0.533,0.031,0,0.005,0.022,0.624,0.033,cover,skipped_no_dirty,1.338,0,0,1.286,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.968,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,6.62,0.06,6.025,0.472,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,11.022,0.926,9.508,0.481,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,12.524,3.634,8.278,0.533,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.03,0.02,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
218,400,32724,false,57,21,20.481,1.086,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.67,28.291,36.027,0,0.177,1,,0,0,policy_gated,0,0,policy_gated,5.802,6,,1.307,3,,12.683,1,,0.164,0.906,0.758,3.655,0,0.071,6,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.338,0,0,1.286,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.599,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.718,0.031,5.178,0.453,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.782,0.836,4.901,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
219,401,32758,true,57,6,5.804,0.018,0,season_refresh,stage_2_redecide,cursor_0,micro,5.303,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.164,0.906,0.758,3.655,0,0.071,6,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.338,0,0,1.286,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.599,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.718,0.031,5.178,0.453,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.782,0.836,4.901,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
220,402,32827,true,57,25,25.007,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,16.587,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.194,0.566,0.683,3.499,0,0.064,5,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.43,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.718,0.031,5.178,0.453,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.863,0.836,7.632,0.32,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,13.156,3.19,9.217,0.675,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.031,0.021,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
221,403,32866,true,57,13,12.646,0.015,0,season_refresh,stage_4_veg_feedback,cursor_0,micro,12.175,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.194,0.566,0.683,3.499,0,0.064,5,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,16.43,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.718,0.031,5.178,0.453,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,8.863,0.836,7.632,0.32,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,13.156,3.19,9.217,0.675,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.031,0.021,0,0.008,0,0,0,0,0,0,dirty_no_water_intersection,,
222,404,32925,true,57,23,22.696,0.022,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,14.888,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.193,0.635,0.631,3.909,0,0.087,6,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,14.794,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,7.058,0.035,6.397,0.559,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.537,0.878,5.608,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
223,405,32954,true,57,2,2.199,0.012,0,season_refresh,stage_6_mangrove,cursor_0,stage,1.716,28.291,36.027,0,,,,,,,,,,,,,,,,,,,0.193,0.635,0.631,3.909,0,0.087,6,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,14.794,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,7.058,0.035,6.397,0.559,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,6.537,0.878,5.608,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
224,406,33044,true,57,35,34.341,0.02,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,18.601,28.617,36.027,0,,,,,,,,,,,,,,,,,,,0.401,0.981,1.171,8.583,0,0.113,11,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,18.438,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,7.058,0.035,6.397,0.559,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.345,0.878,7.943,0.438,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,15.412,3.662,10.983,0.638,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.035,0.022,0,0.009,0,0,0,0,0,0,dirty_no_water_intersection,,
225,407,33056,true,58,4,3.864,0.023,0,season_refresh,stage_8_swamp,cursor_0,stage,3.203,28.617,36.027,0,,,,,,,,,,,,,,,,,,,0.401,0.981,1.171,8.583,0,0.113,11,2400,false,done,1,1,1,full,0,0,1,0.3894,0.1634,0.198,0.028,0,0.1634,0.1634,0.198,0.003,0.001,0,0.001,0,0,0,0,0,0,0,0,1.236,12,false,false,false,0,0,0,0.338,0.018,0,0.002,0.009,0.387,0.02,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,18.438,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,7.058,0.035,6.397,0.559,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,9.345,0.878,7.943,0.438,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,15.412,3.662,10.983,0.638,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.035,0.022,0,0.009,0,0,0,0,0,0,dirty_no_water_intersection,,
226,408,33134,false,58,31,30.524,1.232,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,17.81,29.714,36.027,0,4.256,1,,0,0,policy_gated,0,0,policy_gated,5.994,6,,1.834,3,,17.829,1,,0.211,0.793,0.781,3.92,0,0.067,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,17.712,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.053,0.057,7.245,0.675,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,7.73,0.954,6.707,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
227,409,33144,true,58,1,0.502,0.007,0,season_refresh,stage_10_atlas_queue,cursor_0,stage,0.034,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.211,0.793,0.781,3.92,0,0.067,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,cover,skipped_no_dirty,1.247,0,0,1.2,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,17.712,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.053,0.057,7.245,0.675,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,7.73,0.954,6.707,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
228,410,33244,true,58,40,40.971,0.022,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,15.883,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.223,0.758,0.734,4.326,0,0.085,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,15.658,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.053,0.057,7.245,0.675,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,10.52,0.954,9.046,0.412,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,12.601,3.484,8.27,0.777,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.039,0.024,0,0.011,0,0,0,0,0,0,dirty_no_water_intersection,,
229,411,33251,true,58,1,0.467,0.007,0,,,,,0,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.223,0.758,0.734,4.326,0,0.085,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,15.658,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.053,0.057,7.245,0.675,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,10.52,0.954,9.046,0.412,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,12.601,3.484,8.27,0.777,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.039,0.024,0,0.011,0,0,0,0,0,0,dirty_no_water_intersection,,
230,412,33327,true,58,24,24.021,0.018,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,17.226,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.215,0.812,0.78,4.04,0,0.102,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,17.144,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.623,0.036,8.07,0.444,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,7.355,0.908,6.383,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
231,413,33353,true,58,1,0.503,0.006,0,,,,,0,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.215,0.812,0.78,4.04,0,0.102,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,17.144,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.623,0.036,8.07,0.444,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,7.355,0.908,6.383,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
232,414,33422,true,58,20,20.252,0.015,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,14.233,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.205,0.786,0.713,3.533,0,0.071,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.135,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.623,0.036,8.07,0.444,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,10.249,0.908,8.852,0.392,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,11.066,3.471,7.152,0.362,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.023,0.014,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
233,415,33453,true,58,1,0.436,0.007,0,,,,,0,29.714,36.027,0,,,,,,,,,,,,,,,,,,,0.205,0.786,0.713,3.533,0,0.071,6,2400,false,done,1,1,1,full,0,0,1,0.4538,0.1171,0.306,0.0307,0,0.1171,0.1171,0.306,0.002,0.001,0,0.001,0,0,0,0,0,0,0,0,1.738,12,false,false,false,0,0,0,0.853,0.027,0,0.004,0.009,0.923,0.03,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,14.135,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,8.623,0.036,8.07,0.444,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,10.249,0.908,8.852,0.392,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,11.066,3.471,7.152,0.362,2400,2400,0,5,0,0,dirty_decay_one_hop,cpp,,0,0.023,0.014,0,0.007,0,0,0,0,0,0,dirty_no_water_intersection,,
234,416,33526,false,58,23,21.567,1.083,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.35,28.617,36.027,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,7.377,6,,1.255,3,,12.364,1,,0.398,1.444,1.169,3.928,0,0.087,7,2400,false,done,1,1,1,full,0,0,1,0.3425,0.1153,0.2,0.0272,0,0.1153,0.1153,0.2,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.337,0.017,0,0.002,0.009,0.386,0.021,biome,cached_full_update,17.834,1562,359046,16.441,0.007,1.347,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,12.279,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,5.568,0.029,4.885,0.586,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,5.644,0.825,4.771,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,,,
