row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
136,198,28308,true,52,15,15.106,0.006,0,season_refresh,stage_4_veg_feedback,cursor_0,micro,14.763,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.239,0.709,0.749,3.91,0,0.044,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.729,0,0,1.69,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,57.646,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.059,0.057,30.456,0.523,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.331,0.129,26.186,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
137,199,28379,true,52,69,69.05,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,59.924,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.237,0.665,0.755,3.981,0,0.046,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.207,0,0,1.171,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,59.836,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.059,0.057,30.456,0.523,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.008,0.129,37.262,0.591,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.999,0.148,38.269,0.551,2400,0,19,0,0,992,9.048,0.149,8.892,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
138,200,28386,true,52,2,2.681,0.007,0,season_refresh,stage_6_mangrove,cursor_0,stage,2.275,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.237,0.665,0.755,3.981,0,0.046,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.207,0,0,1.171,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,59.836,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.059,0.057,30.456,0.523,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.008,0.129,37.262,0.591,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.999,0.148,38.269,0.551,2400,0,19,0,0,992,9.048,0.149,8.892,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
139,201,28441,true,52,23,22.261,0.009,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.915,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.244,0.768,0.819,4.483,0,0.048,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.207,0,0,1.171,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.824,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.059,0.057,30.456,0.523,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.008,0.129,37.262,0.591,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.999,0.148,38.269,0.551,2400,0,19,0,0,2400,21.836,0.149,21.484,0.185,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
140,202,28471,true,52,3,2.541,0.006,0,season_refresh,stage_8_swamp,cursor_0,stage,2.168,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.244,0.768,0.819,4.483,0,0.048,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.207,0,0,1.171,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.824,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.059,0.057,30.456,0.523,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.008,0.129,37.262,0.591,2400,2400,0,20,0,0,all_cells,cpp,,2400,38.999,0.148,38.269,0.551,2400,0,19,0,0,2400,21.836,0.149,21.484,0.185,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
141,203,28588,true,52,69,69.554,0.014,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,58.082,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.188,0.689,0.705,4.409,0,0.049,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.207,0,0,1.171,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.005,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.606,0.06,31.001,0.53,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.165,0.063,26.086,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
142,204,28592,true,52,0,0.426,0.006,0,season_refresh,stage_10_atlas_queue,cursor_0,stage,0.031,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.188,0.689,0.705,4.409,0,0.049,6,2400,false,done,1,1,1,full,0.4055,0.1407,0.241,0.0238,0,0.1407,0.1407,0.241,0.003,0.001,0.001,0,0,0,0,0.0042,0.0251,0,0,0.0172,1.209,12,true,true,true,0,0,0,0.359,0.137,0,0.003,0.007,0.529,0.023,cover,skipped_no_dirty,1.207,0,0,1.171,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.005,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.606,0.06,31.001,0.53,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.165,0.063,26.086,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
143,205,28701,false,52,83,80.65,1.393,0.232,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,60.557,72.834,299.437,0,0.141,1,,11.627,1,,0,0,policy_gated,6.325,6,,1.501,3,,60.574,1,,0.219,0.728,0.837,4.279,0,0.05,7,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,biome,cached_full_update,11.572,588,134410,10.1,0.003,1.432,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.465,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.606,0.06,31.001,0.53,2400,2400,0,19,0,0,all_cells,cpp,,2400,37.931,0.063,37.311,0.529,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.34,0.17,38.63,0.512,2400,0,19,0,0,992,9.218,0.151,9.058,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
144,206,28728,true,52,21,21.12,0.009,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,12.845,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.225,0.687,0.764,4.092,0,0.046,6,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.762,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.606,0.06,31.001,0.53,2400,2400,0,19,0,0,all_cells,cpp,,2400,37.931,0.063,37.311,0.529,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.34,0.17,38.63,0.512,2400,0,19,0,0,2400,21.942,0.151,21.674,0.101,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
145,207,28754,true,52,1,0.393,0.006,0,,,,,0,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.225,0.687,0.764,4.092,0,0.046,6,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,12.762,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.606,0.06,31.001,0.53,2400,2400,0,19,0,0,all_cells,cpp,,2400,37.931,0.063,37.311,0.529,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.34,0.17,38.63,0.512,2400,0,19,0,0,2400,21.942,0.151,21.674,0.101,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
146,208,28887,true,52,68,68.259,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,58.327,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.222,0.71,0.691,4.087,0,0.049,5,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.237,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.329,0.059,30.694,0.551,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.654,0.127,26.506,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
147,209,28891,true,52,1,0.369,0.007,0,,,,,0,72.834,299.437,0,,,,,,,,,,,,,,,,,,,0.222,0.71,0.691,4.087,0,0.049,5,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,58.237,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,31.329,0.059,30.694,0.551,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.654,0.127,26.506,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
148,210,28980,true,52,77,76.868,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,60.671,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.22,1.017,0.824,11.976,0,0.052,15,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.589,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.329,0.059,30.694,0.551,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.595,0.127,37.896,0.542,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.401,0.16,38.689,0.526,2400,0,19,0,0,992,9.112,0.156,8.948,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
149,211,28983,true,52,0,0.261,0.005,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.22,1.017,0.824,11.976,0,0.052,15,2400,false,done,1,1,1,full,0.4276,0.1437,0.255,0.0289,0,0.1437,0.1437,0.255,0.003,0.002,0,0.001,0,0,0,0,0,0,0,0,1.426,12,false,false,false,0,0,0,0.654,0.021,0,0.003,0.007,0.711,0.026,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,60.589,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,31.329,0.059,30.694,0.551,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.595,0.127,37.896,0.542,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.401,0.16,38.689,0.526,2400,0,19,0,0,992,9.112,0.156,8.948,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
150,212,29025,false,52,23,21.297,1.351,0.213,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.126,72.91,299.437,0,0,0,policy_gated,0,0,policy_gated,0.176,1,,6.336,6,,1.251,3,,13.136,1,,0.187,0.96,0.807,4.137,0,0.044,7,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,13.039,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.329,0.059,30.694,0.551,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.595,0.127,37.896,0.542,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.401,0.16,38.689,0.526,2400,0,19,0,0,2400,22.107,0.156,21.751,0.182,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
151,213,29069,true,47,0,0.372,0.006,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.187,0.96,0.807,4.137,0,0.044,7,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.491,0,0,1.455,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,13.039,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,31.329,0.059,30.694,0.551,2400,2400,0,19,0,0,all_cells,cpp,,2400,38.595,0.127,37.896,0.542,2400,2400,0,20,0,0,all_cells,cpp,,2400,39.401,0.16,38.689,0.526,2400,0,19,0,0,2400,22.107,0.156,21.751,0.182,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
152,214,29194,true,47,74,74.124,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,59.394,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.195,0.975,0.819,4.23,0,0.046,6,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.704,0,0,1.663,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,59.315,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,32.217,0.058,31.631,0.503,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.832,0.148,26.665,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
153,215,29197,true,47,0,0.271,0.004,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.195,0.975,0.819,4.23,0,0.046,6,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.704,0,0,1.663,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,59.315,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,false,0,4096,128,800,2400,32.217,0.058,31.631,0.503,2400,2400,0,19,0,0,all_cells,cpp,,1696,26.832,0.148,26.665,0,1696,2400,0,14,0,0,all_cells,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
154,216,29275,true,47,70,70.531,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,63.517,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.249,0.932,0.82,4.327,0,0.049,7,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.704,0,0,1.663,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,63.418,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,32.217,0.058,31.631,0.503,2400,2400,0,19,0,0,all_cells,cpp,,2400,39.156,0.148,38.354,0.625,2400,2400,0,20,0,0,all_cells,cpp,,2400,41.299,0.162,40.406,0.705,2400,0,19,0,0,992,9.607,0.177,9.421,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
155,217,29279,true,47,0,0.344,0.004,0,,,,,0,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.249,0.932,0.82,4.327,0,0.049,7,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.704,0,0,1.663,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,8192,63.418,0.8,upload_phase_4,dynamic_visual_atlas_upload,4,992,2,2,false,0,4096,128,800,2400,32.217,0.058,31.631,0.503,2400,2400,0,19,0,0,all_cells,cpp,,2400,39.156,0.148,38.354,0.625,2400,2400,0,20,0,0,all_cells,cpp,,2400,41.299,0.162,40.406,0.705,2400,0,19,0,0,992,9.607,0.177,9.421,0,992,0,8,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
156,218,29324,true,47,20,20.291,0.014,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,13.094,72.91,299.437,0,,,,,,,,,,,,,,,,,,,0.239,1.038,0.832,4.363,0,0.05,6,2400,false,done,1,1,1,full,0.4519,0.2166,0.211,0.0243,0,0.2166,0.2166,0.211,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,1.18,12,false,false,false,0,0,0,0.364,0.019,0,0.003,0.006,0.419,0.027,cover,skipped_no_dirty,1.704,0,0,1.663,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,9600,13.001,1,upload,dynamic_visual_atlas_upload,5,0,3,3,false,0,4096,128,800,2400,32.217,0.058,31.631,0.503,2400,2400,0,19,0,0,all_cells,cpp,,2400,39.156,0.148,38.354,0.625,2400,2400,0,20,0,0,all_cells,cpp,,2400,41.299,0.162,40.406,0.705,2400,0,19,0,0,2400,22.557,0.177,22.257,0.104,2400,0,19,0,0,2400,all_cells,cpp,,2400,ice_default_source,cpp,
