row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
70,676,87265,true,59,0,0.436,0.007,0,,,,,0,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.297,1.002,1.051,3.518,0,0.071,6,2400,false,done,1,1,1,full,0.3641,0.1202,0.214,0.0299,0,0.1202,0.1202,0.214,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.342,0.018,0,0.004,0.012,0.396,0.02,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.97,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,19.318,0.045,18.876,0.316,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.346,0.735,23.134,0.392,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.425,3.333,24.597,0.36,2400,0,5,0,0,0,0.024,0.016,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
71,677,87357,true,59,43,43.789,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,38.13,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.182,0.8,0.685,3.292,0,0.052,5,2400,false,done,1,1,1,full,0.3641,0.1202,0.214,0.0299,0,0.1202,0.1202,0.214,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.342,0.018,0,0.004,0.012,0.396,0.02,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,38.012,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,19.958,0.028,19.507,0.319,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.042,0.781,16.2,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
72,678,87364,true,59,0,0.439,0.006,0.001,,,,,0,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.182,0.8,0.685,3.292,0,0.052,5,2400,false,done,1,1,1,full,0.3641,0.1202,0.214,0.0299,0,0.1202,0.1202,0.214,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.342,0.018,0,0.004,0.012,0.396,0.02,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,38.012,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,19.958,0.028,19.507,0.319,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.042,0.781,16.2,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
73,679,87455,true,59,41,41.605,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,35.265,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.189,0.822,1.208,3.377,0,0.065,6,2400,false,done,1,1,1,full,0.3641,0.1202,0.214,0.0299,0,0.1202,0.1202,0.214,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.342,0.018,0,0.004,0.012,0.396,0.02,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.173,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,19.958,0.028,19.507,0.319,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.3,0.781,23.157,0.271,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.774,3.274,24.036,0.366,2400,0,5,0,0,0,0.021,0.013,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
74,680,87464,true,59,0,0.457,0.007,0,,,,,0,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.189,0.822,1.208,3.377,0,0.065,6,2400,false,done,1,1,1,full,0.3641,0.1202,0.214,0.0299,0,0.1202,0.1202,0.214,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.189,12,false,false,false,0,0,0,0.342,0.018,0,0.004,0.012,0.396,0.02,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.173,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,19.958,0.028,19.507,0.319,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.3,0.781,23.157,0.271,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.774,3.274,24.036,0.366,2400,0,5,0,0,0,0.021,0.013,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
75,681,87559,false,59,45,43.703,1.084,0.187,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,36.774,49.237,56.259,0,0,0,policy_gated,0,0,policy_gated,0,0,policy_gated,5.298,6,,1.17,3,,36.788,1,,0.187,0.8,0.712,3.347,0,0.052,5,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,36.693,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.412,0.029,17.804,0.51,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.145,0.899,16.177,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
76,682,87568,true,59,1,0.377,0.005,0,,,,,0,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.187,0.8,0.712,3.347,0,0.052,5,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.459,0,0,1.399,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,36.693,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.412,0.029,17.804,0.51,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.145,0.899,16.177,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
77,683,87656,true,59,42,42.083,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,34.504,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.196,0.763,0.666,3.776,0,0.09,6,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,34.395,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.412,0.029,17.804,0.51,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.554,0.899,23.209,0.329,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,26.836,3.171,23.167,0.433,2400,0,5,0,0,0,0.022,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
78,684,87664,true,59,1,0.371,0.005,0,,,,,0,49.237,56.259,0,,,,,,,,,,,,,,,,,,,0.196,0.763,0.666,3.776,0,0.09,6,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,34.395,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.412,0.029,17.804,0.51,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.554,0.899,23.209,0.329,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,26.836,3.171,23.167,0.433,2400,0,5,0,0,0,0.022,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
79,685,87764,true,59,51,50.568,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.548,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.215,0.885,0.735,10.389,0,0.076,12,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.473,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.858,0.028,18.311,0.442,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.61,0.834,16.712,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
80,686,87772,true,59,0,0.678,0.008,0,season_refresh,stage_0_moisture,cursor_0,stage,0.257,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.215,0.885,0.735,10.389,0,0.076,12,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.473,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.858,0.028,18.311,0.442,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.61,0.834,16.712,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
81,687,87857,true,59,44,43.98,0.018,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.372,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.145,0.888,0.921,3.75,0,0.071,6,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,37.272,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.858,0.028,18.311,0.442,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.499,0.834,24.222,0.346,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,29.21,3.256,25.097,0.745,2400,0,5,0,0,0,0.03,0.021,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
82,688,87868,true,59,5,5.299,0.008,0,season_refresh,stage_2_redecide,cursor_0,micro,4.898,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.145,0.888,0.921,3.75,0,0.071,6,2400,false,done,1,1,1,full,0.3892,0.1608,0.201,0.0274,0,0.1608,0.1608,0.201,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,1.107,12,false,false,false,0,0,0,0.342,0.016,0,0.003,0.01,0.39,0.019,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,37.272,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.858,0.028,18.311,0.442,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.499,0.834,24.222,0.346,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,29.21,3.256,25.097,0.745,2400,0,5,0,0,0,0.03,0.021,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
83,689,87961,false,59,48,46.153,1.096,0.173,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.539,49.266,56.259,0,1.243,1,,0,0,policy_gated,0,0,policy_gated,5.623,6,,1.284,3,,37.554,1,,0.185,0.714,0.895,3.552,0,0.059,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.425,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.847,0.031,18.497,0.252,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.525,0.76,16.695,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
84,690,87981,true,59,11,11.244,0.013,0,season_refresh,stage_4_veg_feedback,cursor_0,micro,10.542,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.185,0.714,0.895,3.552,0,0.059,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,cover,skipped_no_dirty,1.311,0,0,1.261,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.425,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.847,0.031,18.497,0.252,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.525,0.76,16.695,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
85,691,88059,true,59,46,45.28,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,36.314,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.171,0.651,0.614,3.435,0,0.063,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,cover,skipped_no_dirty,1.051,0,0,1.005,0,0,true,false,false,true,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.219,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.847,0.031,18.497,0.252,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.699,0.76,24.346,0.496,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.871,3.396,23.938,0.446,2400,0,5,0,0,0,0.023,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
86,692,88078,true,60,2,1.847,0.011,0,season_refresh,stage_6_mangrove,cursor_0,stage,1.448,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.171,0.651,0.614,3.435,0,0.063,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,cover,skipped_no_dirty,1.051,0,0,1.005,0,0,true,false,false,true,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.219,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.847,0.031,18.497,0.252,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.699,0.76,24.346,0.496,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.871,3.396,23.938,0.446,2400,0,5,0,0,0,0.023,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
87,693,88164,true,60,51,50.283,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.508,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.168,0.71,0.586,3.4,0,0.051,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,vegetation,cached_full_update,2.539,46,10687,1.314,0.005,1.17,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.44,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.574,0.026,17.997,0.457,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.87,0.973,16.827,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
88,694,88178,true,60,2,1.987,0.01,0,season_refresh,stage_8_swamp,cursor_0,stage,1.587,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.168,0.71,0.586,3.4,0,0.051,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,vegetation,cached_full_update,2.539,46,10687,1.314,0.005,1.17,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.44,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.574,0.026,17.997,0.457,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.87,0.973,16.827,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
89,695,88260,true,60,46,46.291,0.018,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,35.67,49.266,56.259,0,,,,,,,,,,,,,,,,,,,0.172,0.767,0.655,3.637,0,0.099,5,2400,false,done,1,1,1,full,0.3359,0.1111,0.2,0.0248,0,0.1111,0.1111,0.2,0.003,0.001,0,0.001,0,0,0,0,0.0226,0,0,0,1.222,12,false,true,false,0,0,0,0.326,0.221,0,0.003,0.01,0.578,0.018,vegetation,cached_full_update,2.539,46,10687,1.314,0.005,1.17,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.555,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.574,0.026,17.997,0.457,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.81,0.973,24.267,0.467,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,27.444,3.242,23.581,0.523,2400,0,5,0,0,0,0.026,0.015,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
