epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
977,979,979,false,trade_planning,65535,979,979,3277,2400,120,261,5737,0,187470,0,232269,137,350,144438840,1369072394,65937181,601128889,225052777,601128889,18244236515,929979756,366550,2216,341,1875,272800,93750,0,0,0,2840385,7400,5040215,12800849,-7760634,407,27569095923,37832223630,17314794080,903871,3938442371,17313890209,31687688235,122835853,53827000,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11901,11901,32,46,333,0,0,initial_topology_capture,46,72,0,6343046,24,48187,29027,13818,6024,5165,859,187,9090,0,0,116,0,0,64,16,4,0,565903884288,1352135597,0,0,0,106250,32,29,8,5,4,32,0,191,0,238,0,36609307,241386576,202043424,39343152,7602010605,978,30,6225,25094,2452,99,7,0,3664,0,3,0,7850961044,2399872,0,3,2,57563861,0,362,148,9,120,37,0,45,41,0,27,0
978,980,980,false,trade_planning,65535,980,980,3280,2400,120,261,5735,0,182350,0,200596,109,549,136701594,1419471650,56996725,604279854,246945378,604279854,19169915534,1153494420,860100,11622,372,11250,297600,562500,0,0,0,6296384,30496,4400422,13849208,-9448786,410,26134948832,131375280592,18017095430,1534416,3733564206,18015561014,31463366846,118043775,55527325,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11432,0,0,334,0,0,initial_topology_capture,0,0,0,6346183,24,48199,29039,13821,6024,5165,859,187,9098,0,0,116,0,0,54,3,13,0,565874524160,19409343871,0,0,0,59750,23,22,9,6,4,23,0,209,1,224,0,32491083,231650830,193648372,38002458,8642606059,979,209,6228,25115,2454,99,7,0,3665,0,3,0,7445919910,389328,0,249477,69857,57314384,0,353,153,20,140,228,1295,41,34,0,9,0
979,981,981,false,trade_planning,65535,981,981,3278,2400,120,261,5735,0,155385,0,177355,95,386,120548067,1049246736,55718226,510318382,148515523,510318382,15897323228,637870458,654250,8435,310,8125,248000,406250,0,0,0,4630924,90786,3476830,11350579,-7873749,401,25735205196,97832632463,15260271174,1472654,3676457972,15258798520,30330742526,101181789,61371341,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11432,0,1072,334,0,0,initial_topology_capture,1072,2335,0,6346183,24,48199,29039,13821,6024,5165,859,187,9098,0,0,116,0,0,47,0,7,0,565840969728,0,0,0,0,65750,23,22,14,8,7,23,0,198,0,237,0,43530525,215281385,170927904,44353481,7517770121,980,0,6234,25133,2460,100,7,0,3664,0,3,0,7343900604,7810079,0,5,0,57314379,0,354,135,14,122,1,0,31,28,0,0,0
980,982,982,false,trade_planning,65535,982,982,3281,2400,120,261,5735,0,163795,0,179165,96,562,118667078,1134056990,46692202,532323006,233582464,532323006,23452359732,1118196302,785700,11529,279,11250,223200,562500,0,0,0,5969355,0,3901079,12858826,-8957747,386,32071918979,298048933166,22335158531,1780801,4581702791,22333377730,27316364855,107427687,34823826,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11064,0,0,335,0,0,initial_topology_capture,0,0,0,6359543,24,48297,29097,13848,6044,5183,861,187,9104,0,0,117,0,0,66,27,8,0,565929050112,8491935911,0,0,0,51000,20,18,12,7,3,20,0,169,1,219,0,40814456,198011744,166578598,31433146,2739216642,981,210,6235,25152,2464,101,7,0,3660,0,3,0,9123169936,50906499,50502577,9229766,0,101112474,0,342,150,14,136,1,827,30,44,0,30,0
981,983,983,false,trade_planning,65535,983,983,3281,2400,120,261,5734,0,173922,0,187756,125,351,129001521,1316320724,36215016,580314830,255297960,580314830,21162435946,1187601501,679050,8466,341,8125,272800,406250,0,0,0,5196620,0,4725062,15720163,-10995101,410,24134634328,541341184212,19975226126,1070731,3447804985,19974155395,21540286003,113907714,31765243,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11064,0,1048,335,0,0,initial_topology_capture,1048,2441,0,6359543,24,48297,29097,13848,6044,5183,861,187,9104,0,0,117,0,0,57,0,9,0,565924855808,0,0,0,0,43750,21,19,8,4,1,21,0,177,3,214,0,35152402,207063035,184447597,22615438,3116084350,982,0,6228,25159,2458,100,7,0,3660,0,3,0,6862011216,3320,0,40,0,101112434,0,359,156,13,150,31,0,34,24,0,0,0
982,984,984,false,trade_planning,65535,984,984,3277,2400,120,261,5735,0,188359,0,231063,121,438,134793568,1564008263,61328666,607163997,311613589,607163997,18245224491,1029687889,397800,2841,341,2500,272800,125000,0,0,0,2903827,143958,4595639,10716591,-6120952,420,27393947856,40159960641,17215630693,491891,3913421211,17215138802,34522927624,125703448,58329592,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11064,11064,0,45,335,0,0,initial_topology_capture,45,72,0,6359543,24,48297,29097,13848,6044,5183,861,187,9104,0,0,117,0,0,49,0,8,0,565929050112,0,0,0,0,44750,18,17,11,7,3,18,0,193,1,228,0,25173128,249236029,198805543,50430486,9647918645,983,0,6221,25168,2455,100,7,0,3656,0,3,0,7800549370,2679087,0,0,0,101112434,0,350,137,21,122,2,0,31,34,0,0,0
983,985,985,false,trade_planning,65535,985,985,3283,2400,120,261,5735,0,183363,0,199278,108,413,139593543,1201485187,56330568,604037715,145197515,604037715,21760457530,921675364,1660100,12622,1372,11250,1097600,562500,0,0,0,6872471,289189,4215548,12918552,-8703004,402,30393698485,111529238295,20839291304,2169238,4341957011,20837122066,37533976526,108046512,72584300,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11869,0,0,336,0,0,initial_topology_capture,0,0,0,6371200,24,48384,29145,13874,6058,5196,862,187,9112,0,0,118,0,0,68,26,7,0,565975187456,16896136431,0,0,0,60500,21,20,10,8,1,21,0,183,0,201,0,24155270,240523540,199096619,41426921,6542679243,984,983,6220,25192,2460,102,7,0,3648,0,3,0,8658704404,3133897,0,4993,62,101107441,0,350,157,14,151,2,462,20,42,0,21,0
984,986,986,false,trade_planning,65535,986,986,3288,2400,120,261,5735,0,159477,0,173059,95,300,109373931,1029316876,109588773,524649191,131976644,524649191,19847685530,906219049,654250,8435,310,8125,248000,406250,0,0,0,4539908,181802,3945253,11161477,-7216224,398,25077550165,243051249659,18942962306,2150075,3582507261,18940812231,35632953589,96395966,48767336,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11869,0,975,336,0,0,initial_topology_capture,975,2300,0,6371200,24,48384,29145,13874,6058,5196,862,187,9112,0,0,118,0,0,53,0,15,0,565970993152,0,0,0,0,22500,14,14,16,8,3,14,0,174,2,200,0,15640959,197077192,158983696,38093496,7011276125,985,0,6224,25213,2465,102,7,0,3647,0,3,0,7156223600,505412,0,5,0,101107436,0,356,144,15,124,41,0,25,33,0,0,0
985,987,987,false,trade_planning,65535,987,987,3285,2400,120,261,5733,0,159407,0,183003,96,646,105879999,1149904939,26854606,513997281,191374479,513997281,20046851880,853634725,785700,11529,279,11250,223200,562500,0,0,0,5969355,0,4090475,10794042,-6703567,391,28867811479,26889169102,19194548882,2117427,4123973155,19192431455,38160604517,96832124,48917792,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11869,11869,0,45,336,0,0,initial_topology_capture,45,72,0,6371200,24,48384,29145,13874,6058,5196,862,187,9112,0,0,118,0,0,47,0,6,0,565945827328,0,0,0,0,36250,18,15,11,7,5,18,0,170,0,208,0,31393287,204181893,157214470,46967423,5941212007,986,0,6219,25229,2461,102,7,0,3646,0,3,0,8165437140,411,0,9229766,0,91877670,0,338,145,18,129,13,0,21,32,0,0,0
986,988,988,false,trade_planning,65535,988,988,3287,2400,120,261,5731,0,165739,0,195487,99,551,150371625,1097273353,37581949,543214159,184273832,543214159,20859066468,1087593670,679050,8466,341,8125,272800,406250,0,0,0,5196620,0,4774995,14996873,-10221878,418,24174551058,553026091338,19774064432,3270684,3453507376,19770793748,25687618500,115563444,76526115,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11869,11869,32,45,336,0,0,initial_topology_capture,45,72,0,6379156,24,48454,29185,13891,6064,5202,862,187,9116,0,0,118,0,0,55,17,9,0,565979381760,657513963,0,0,0,35750,17,17,8,4,2,17,0,177,0,221,0,52390704,256694981,208559847,48135134,6009075570,987,187,6223,25253,2467,103,7,0,3643,0,3,0,6888709127,100044186,0,40,0,91877630,0,363,158,18,146,9,0,20,42,0,23,0
987,989,989,false,trade_planning,65535,989,989,3293,2400,120,261,5737,0,189302,0,229868,111,363,157926698,1325829960,162856807,610281048,227246134,610281048,18093670543,1271588227,397800,2841,341,2500,272800,125000,0,0,0,3047785,0,4586420,12549204,-7962784,416,26375673655,69066573725,16822671003,986487,3767953472,16821684516,33174031418,114742061,76054069,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11469,0,0,337,0,0,initial_topology_capture,0,0,0,6381517,24,48462,29193,13895,6064,5202,862,187,9124,0,0,118,0,0,55,4,4,0,565991964672,793530595,0,0,0,51250,27,24,9,4,5,27,0,192,0,235,0,34560136,267337189,223816242,43520947,9612781207,988,213,6222,25277,2469,103,7,0,3640,0,3,0,7510980725,5496951,5268225,921943,0,96487340,0,358,143,14,129,0,1258,36,36,0,4,0
988,990,990,false,trade_planning,65535,990,990,3283,2400,120,261,5736,0,169574,0,212365,104,806,113876791,1001585515,84393254,544143282,76830929,544143282,20725525585,955471551,860100,11622,372,11250,297600,562500,0,0,0,6042528,284352,4032598,11782151,-7749553,406,29555741212,100377580315,19770023365,829431,4222248841,19769193934,35048177705,98136335,78277012,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11469,0,2012,337,0,0,initial_topology_capture,2012,4624,0,6381517,24,48462,29193,13895,6064,5202,862,187,9124,0,0,118,0,0,48,0,7,0,565996158976,0,0,0,0,44250,21,17,12,7,5,21,0,213,1,234,1,24994139,233659916,168576139,65083777,6054638423,989,0,6226,25295,2474,105,7,0,3637,0,3,0,8424394076,0,0,4777,0,96482563,0,356,157,10,143,6,0,36,22,0,0,0
989,991,991,false,trade_planning,65535,991,991,3284,2400,120,261,5736,0,158760,0,173519,89,346,107713430,1051340458,94214447,518971223,128877018,518971223,20567901763,833406796,1154250,18435,310,18125,248000,906250,0,0,0,4825148,164062,3787094,13437501,-9650407,401,26177246861,298281278461,19735998042,2657325,3739606788,19733340717,33945804921,96488624,49106337,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11469,11469,0,46,337,0,0,initial_topology_capture,46,72,0,6381517,24,48462,29193,13895,6064,5202,862,187,9124,0,0,118,0,0,37,0,11,0,565870329856,0,0,0,0,87250,23,22,12,6,8,23,0,193,0,233,1,27436566,200306872,157157613,43149259,6298143675,990,0,6226,25307,2476,105,7,0,3635,0,3,0,7471275569,3703669,0,5,0,96482558,0,346,140,16,131,6,0,32,25,0,0,0
990,992,992,false,trade_planning,65535,992,992,3282,2400,120,261,5736,0,164965,0,176992,95,548,102041473,1360562464,51628082,539937923,265161531,539937923,19722358073,970236175,754450,10904,279,10625,223200,531250,0,0,0,5594885,0,3630222,11556955,-7926733,394,30670050890,27319611889,18752974061,1606613,4381435927,18751367448,40457652946,97192290,55032947,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11023,0,0,338,0,0,initial_topology_capture,0,0,0,6398385,24,48570,29257,13930,6072,5209,863,187,9142,0,0,119,0,0,64,35,8,0,565778055168,14349763857,0,0,0,59500,22,19,14,8,2,22,0,177,1,229,0,19885991,207436034,152517780,54918254,10820764627,991,356,6225,25329,2477,105,7,0,3633,0,3,0,8688065393,381014,0,9229766,0,87252792,0,340,154,13,136,0,858,33,47,0,28,0
991,993,993,false,trade_planning,65535,993,993,3291,2400,120,261,5734,0,170704,0,190290,103,335,112513046,1368096286,31747876,564878512,265710040,564878512,22335731648,974280308,679050,8466,341,8125,272800,406250,0,0,0,5196620,0,4701046,13452051,-8751005,412,24921272318,553758015230,21362570918,1798628,3560181851,21360772290,31579356956,100202950,33698376,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11023,0,2154,338,0,0,initial_topology_capture,2154,4828,0,6398385,24,48570,29257,13930,6072,5209,863,187,9142,0,0,119,0,0,53,0,11,0,565694169088,0,0,0,0,58250,22,21,4,2,4,22,0,182,3,216,1,28217466,199781153,164826831,34954322,11338030034,992,0,6234,25345,2486,106,7,0,3632,0,3,0,7105494490,138076810,50471470,8832573,0,131415417,0,371,168,14,141,16,0,36,20,0,0,0
992,994,994,false,trade_planning,65535,994,994,3291,2400,120,261,5731,0,187893,0,230809,112,580,143121986,1387396999,31826636,604874540,211529005,604874540,18826133970,737536070,366550,2216,341,1875,272800,93750,0,0,0,2847785,0,4720885,11285178,-6564293,416,28512982904,77265857828,18089202095,970745,4073283359,18088231350,33240793319,133953946,32505358,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11023,11023,32,44,338,0,0,initial_topology_capture,44,72,0,6411164,24,48662,29315,13963,6089,5226,863,187,9152,0,0,119,0,0,80,33,6,0,565568339968,3486527241,0,0,0,49250,19,19,12,7,6,19,0,169,1,227,0,28950088,232615232,205770541,26844691,4735021903,993,356,6226,25362,2472,100,7,0,3644,0,3,0,8119852970,4555245,0,921942,0,130493475,0,362,147,20,120,74,0,33,51,0,25,0
993,995,995,false,trade_planning,65535,995,995,3294,2400,120,261,5730,0,179280,0,202371,105,393,117130835,1422767654,28751563,591675729,265177957,591675729,22127411832,1210224346,860100,11622,372,11250,297600,562500,0,0,0,6183209,143671,3740623,11483820,-7743197,407,29141957201,131214815727,20918522388,2195002,4163136833,20916327386,33374533317,121230149,33767548,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11459,0,0,339,0,0,initial_topology_capture,0,0,0,6415560,24,48670,29323,13968,6089,5226,863,187,9156,0,0,119,0,0,71,5,14,0,565538979840,79764059060,0,0,0,35000,18,17,10,8,3,18,0,183,0,197,0,19854040,214765942,168180193,46585749,4980836820,994,216,6236,25388,2481,101,7,0,3644,0,3,0,8301685756,6149,0,4776,10,130488699,0,360,159,14,139,34,421,31,32,0,3,0
994,996,996,false,trade_planning,65535,996,996,3301,2400,120,261,5732,0,161102,0,170857,186,506,101015534,1270472606,39405288,528704261,244217391,528704261,18636216822,770374054,654250,8435,310,8125,248000,406250,0,0,0,4590438,331272,3802886,14195461,-10392575,403,26217201752,34369710326,17867093647,1905129,3745314626,17865188518,33501570751,85792795,64593975,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11459,0,1105,339,0,0,initial_topology_capture,1105,2295,0,6415560,24,48670,29323,13968,6089,5226,863,187,9156,0,0,119,0,0,65,0,6,0,565652226048,0,0,0,0,33250,18,16,14,12,6,18,0,189,2,212,0,34112812,203472457,148471321,55001136,6462925028,995,0,6243,25413,2489,102,7,0,3642,0,3,0,7471315898,459,0,5,0,130488694,0,356,148,13,131,12,0,25,34,0,0,0
995,997,997,false,trade_planning,65535,997,997,3301,2400,120,261,5731,0,166609,0,174910,94,532,122850708,1260379314,46659038,547124901,176065448,547124901,20276014340,831431158,754450,10904,279,10625,223200,531250,0,0,0,5594885,0,4243872,12917437,-8673565,396,29706480720,116999614489,19445439355,1610623,4243783047,19443828732,31775545856,99042098,49190260,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11459,11459,0,45,339,0,0,initial_topology_capture,45,72,0,6415560,24,48670,29323,13968,6089,5226,863,187,9156,0,0,119,0,0,57,0,8,0,565727723520,0,0,0,0,33250,15,14,13,8,2,15,0,166,0,207,0,17475296,207593038,171590711,36002327,7470331298,996,0,6250,25431,2495,102,7,0,3643,0,3,0,8413419755,2493,0,9229766,0,121258928,0,345,153,14,137,21,0,28,29,0,0,0
996,998,998,false,trade_planning,65535,998,998,3303,2400,120,261,5734,0,165210,0,195486,97,394,128967919,1110489530,97390414,538670734,130457174,538670734,20662030455,661696360,679050,8466,341,8125,272800,406250,0,0,0,5196620,0,4932248,13171271,-8239023,406,24034670542,555619812519,20002146035,2490990,3433524447,19999655045,25433413212,116763110,28659526,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11459,11459,32,45,339,0,0,initial_topology_capture,45,72,0,6431584,25,48766,29387,13999,6094,5230,864,187,9171,0,0,119,0,0,80,31,8,0,565782249472,2830219593,0,0,0,32250,26,23,7,3,0,26,0,187,0,219,0,51409742,219437032,187463388,31973644,2987167338,997,997,6249,25447,2496,101,7,0,3642,0,3,0,6779461795,367221122,0,8832573,0,112426355,0,356,155,22,141,0,0,19,42,0,33,0
997,999,999,false,trade_planning,65535,999,999,3307,2400,120,261,5735,0,194903,0,223539,116,375,139816339,1701479205,56018371,634880513,294270462,634880513,19157710510,906992876,366550,2216,341,1875,272800,93750,0,0,0,2847785,0,4711929,11165973,-6454044,408,27871261759,86255169650,18250974904,623820,3981608914,18250351084,36235214104,125224600,53480050,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11473,0,0,340,0,0,initial_topology_capture,0,0,0,6434517,25,48774,29395,14005,6094,5230,864,187,9171,0,0,119,0,0,84,6,2,0,565887107072,21745671469,0,0,0,93500,33,31,12,7,1,33,0,184,0,230,0,29271409,248131196,207568156,40563040,6718442856,998,217,6256,25468,2502,101,8,0,3642,0,3,0,7928050515,28356,350,922004,0,111504719,0,346,137,16,129,0,844,49,23,0,2,0
998,1000,1000,false,trade_planning,65535,1000,1000,3310,2400,120,261,5733,0,178351,0,203204,205,301,136983782,1414506506,103275501,588936953,319817270,588936953,21360763535,1359770104,860100,11622,372,11250,297600,562500,0,0,0,6284961,41919,4230644,11595976,-7365332,411,27701207121,239387169298,20002124469,1991138,3957315391,20000133331,38876370783,116369143,62049306,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11473,0,1134,340,0,0,initial_topology_capture,1134,2254,0,6434517,25,48774,29395,14005,6094,5230,864,187,9171,0,0,119,0,0,77,0,7,0,565954215936,0,0,0,0,48000,21,20,8,7,2,21,0,203,1,241,0,40987997,236880832,195817686,41063146,8369681428,999,0,6260,25485,2505,102,8,0,3642,0,3,0,7887612184,2297226,0,4777,1359,111499942,0,352,145,19,136,220,0,25,25,0,0,0
999,1001,1001,false,trade_planning,65535,1001,1001,3300,2400,120,261,5731,0,154474,0,177340,172,316,124543285,1144608735,111249988,500947863,281508077,500947863,19574038756,1148205054,654250,8435,310,8125,248000,406250,0,0,0,4393870,327840,3948092,10730632,-6782540,407,24816066983,238824424472,18426859676,1680224,3545152526,18425179452,46585911720,99111260,69544024,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11473,0,2088,340,0,0,initial_topology_capture,2088,4603,0,6434517,25,48774,29395,14005,6094,5230,864,187,9171,0,0,119,0,0,67,0,10,0,565937438720,0,0,0,0,59250,26,24,16,11,6,26,0,201,0,242,0,34556757,232098906,176248532,55850374,12832868298,1000,0,6263,25499,2514,101,8,0,3637,0,3,0,7082802783,3278423,0,5,2,111499937,0,356,144,14,128,2,0,33,21,0,0,0
1000,1002,1002,false,trade_planning,65535,1002,1002,3300,2400,120,261,5731,0,167767,0,173581,170,340,103803121,1082031242,65124397,549759881,159029419,549759881,25769411481,879584818,754450,10904,279,10625,223200,531250,0,0,0,5594885,0,4257459,13597747,-9340288,402,32605148553,202739107067,24891153124,2080911,4657878444,24889072213,28042269066,94120523,20224997,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11473,11473,32,44,340,0,0,initial_topology_capture,44,72,0,6446864,25,48860,29450,14045,6107,5241,866,187,9183,0,0,119,0,0,99,40,8,0,565954215936,1978094432,0,0,0,64750,22,21,12,6,2,22,0,171,1,215,0,39613844,176341395,150563944,25777451,2292941614,1001,361,6255,25512,2506,102,8,0,3636,0,3,0,9257955467,5333442,0,9231162,112014,102268775,0,342,151,14,140,6,0,31,46,0,15,0
1001,1003,1003,false,trade_planning,65535,1003,1003,3293,2400,120,261,5732,0,169645,0,190954,193,291,104874981,1267961347,26127072,563333439,166155613,563333439,20648582934,671006282,679050,8466,341,8125,272800,406250,0,0,0,5196620,0,4694254,13901593,-9207339,404,23873963938,544908152276,19979045378,2147776,3410566370,19976897602,23273583849,106244096,16826175,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11448,0,0,341,0,0,initial_topology_capture,0,0,0,6448038,25,48868,29458,14050,6107,5241,866,187,9183,0,0,119,0,0,94,5,10,0,565962604544,26149155108,0,0,0,43500,21,21,7,3,1,21,0,193,3,219,0,39119923,190293304,153566783,36726521,3773793439,1002,222,6255,25520,2505,102,8,0,3637,0,3,0,6754782031,258105833,0,8832572,12,93436203,0,352,149,10,139,0,853,27,16,0,3,0
1002,1004,1004,false,trade_planning,65535,1004,1004,3295,2400,120,261,5733,0,187834,0,230450,207,366,133494196,1378420947,45911907,606228995,190800984,606228995,20267235535,950191535,1366550,22216,341,21875,272800,1093750,0,0,0,3277409,105376,4509389,11797609,-7288220,411,28927177042,52486613339,19316860148,1182698,4132453951,19315677450,33424183931,122548159,34948641,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11448,0,1001,341,0,0,initial_topology_capture,1001,2367,0,6448038,25,48868,29458,14050,6107,5241,866,187,9183,0,0,119,0,0,82,0,12,0,565979381760,0,0,0,0,51500,23,21,7,5,4,23,0,192,1,218,0,33503021,228522440,198384221,30138219,3502927112,1003,0,6245,25529,2500,101,8,0,3633,0,3,0,8235443828,5312964,0,922004,0,92514199,0,353,135,18,122,30,0,30,36,0,0,0
1003,1005,1005,false,trade_planning,65535,1005,1005,3292,2400,120,261,5734,0,176250,0,205243,188,250,120658971,1206801988,71763742,576452943,166897485,576452943,21229628007,1094192043,860100,11622,372,11250,297600,562500,0,0,0,6267800,59080,4351342,10847148,-6495806,406,25834845458,98637828148,20137254513,2678649,3690692301,20134575864,41183726983,116758964,34324513,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11448,11448,0,46,341,0,0,initial_topology_capture,46,72,0,6448038,25,48868,29458,14050,6107,5241,866,187,9183,0,0,119,0,0,68,0,14,0,565996158976,0,0,0,0,26000,15,15,9,7,3,15,0,185,0,202,1,13727324,210169965,177373050,32796915,9999386121,1004,0,6245,25549,2498,101,8,0,3635,0,3,0,7358900370,1871298,1550351,271313,0,93870760,0,359,160,12,137,14,0,28,32,0,0,0
1004,1006,1006,false,trade_planning,65535,1006,1006,3295,2400,120,261,5734,0,160828,0,170925,163,225,109207758,1192951331,62514072,525717375,195759617,525717375,19854958495,699331946,1454250,9435,1310,8125,1048000,406250,0,0,0,5118525,196674,3710755,12201998,-8491243,401,26231584348,38344707912,19155801963,1629664,3747369291,19154172299,37186198074,92081254,45274407,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11496,0,0,342,0,0,initial_topology_capture,0,0,0,6464059,25,48976,29530,14089,6113,5247,866,188,9185,0,0,119,0,0,96,39,11,0,566021324800,22126173864,0,0,0,52750,18,16,15,7,2,18,0,192,2,209,0,20436538,191148934,157956746,33192188,4845768866,1005,366,6248,25569,2499,102,8,0,3636,0,3,0,7486965246,23220330,22514484,3940047,0,113570990,0,357,152,17,128,0,834,25,48,0,33,0
